group	word	audiofile	totalviols	backviols	nasalviols	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
C	popo	popo.mp3	0	0	0	
C	potu	potu.mp3	0	0	0	
C	pupo	pupo.mp3	0	0	0	
C	pipi	pipi.mp3	0	0	0	
C	pite	pite.mp3	0	0	0	
C	pete	pete.mp3	0	0	0	
C	topu	topu.mp3	0	0	0	
C	tupu	tupu.mp3	0	0	0	
C	tuto	tuto.mp3	0	0	0	
C	titi	titi.mp3	0	0	0	
C	tepe	tepe.mp3	0	0	0	
C	teti	teti.mp3	0	0	0	
C	nono	nono.mp3	0	0	0	
C	nomu	nomu.mp3	0	0	0	
C	nuno	nuno.mp3	0	0	0	
C	numu	numu.mp3	0	0	0	
C	nime	nime.mp3	0	0	0	
C	neni	neni.mp3	0	0	0	
C	momo	momo.mp3	0	0	0	
C	munu	munu.mp3	0	0	0	
C	mine	mine.mp3	0	0	0	
C	mimi	mimi.mp3	0	0	0	
C	mene	mene.mp3	0	0	0	
C	memi	memi.mp3	0	0	0	
C	ninu	ninu.mp3	1	1	0	
C	nemo	nemo.mp3	1	1	0	
C	moni	moni.mp3	1	1	0	
C	mume	mume.mp3	1	1	0	
C	noto	noto.mp3	1	0	1	
C	nipe	nipe.mp3	1	0	1	
C	mutu	mutu.mp3	1	0	1	
C	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
D	nono	nono.mp3	0	0	0	
D	nomu	nomu.mp3	0	0	0	
D	numu	numu.mp3	0	0	0	
D	nime	nime.mp3	0	0	0	
D	neni	neni.mp3	0	0	0	
D	momo	momo.mp3	0	0	0	
D	munu	munu.mp3	0	0	0	
D	mumo	mumo.mp3	0	0	0	
D	mine	mine.mp3	0	0	0	
D	memi	memi.mp3	0	0	0	
D	popi	popi.mp3	1	1	0	
D	tupe	tupe.mp3	1	1	0	
D	nuni	nuni.mp3	1	1	0	
D	nenu	nenu.mp3	1	1	0	
D	mone	mone.mp3	1	1	0	
D	mino	mino.mp3	1	1	0	
D	peme	peme.mp3	1	0	1	
D	timi	timi.mp3	1	0	1	
D	noto	noto.mp3	1	0	1	
D	nipe	nipe.mp3	1	0	1	
D	mutu	mutu.mp3	1	0	1	
D	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
D	nono	nono.mp3	0	0	0	
D	nomu	nomu.mp3	0	0	0	
D	numu	numu.mp3	0	0	0	
D	nime	nime.mp3	0	0	0	
D	neni	neni.mp3	0	0	0	
D	momo	momo.mp3	0	0	0	
D	munu	munu.mp3	0	0	0	
D	mumo	mumo.mp3	0	0	0	
D	mine	mine.mp3	0	0	0	
D	memi	memi.mp3	0	0	0	
D	popi	popi.mp3	1	1	0	
D	tupe	tupe.mp3	1	1	0	
D	nuni	nuni.mp3	1	1	0	
D	nenu	nenu.mp3	1	1	0	
D	mone	mone.mp3	1	1	0	
D	mino	mino.mp3	1	1	0	
D	peme	peme.mp3	1	0	1	
D	timi	timi.mp3	1	0	1	
D	noto	noto.mp3	1	0	1	
D	nipe	nipe.mp3	1	0	1	
D	mutu	mutu.mp3	1	0	1	
D	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
D	nono	nono.mp3	0	0	0	
D	nomu	nomu.mp3	0	0	0	
D	numu	numu.mp3	0	0	0	
D	nime	nime.mp3	0	0	0	
D	neni	neni.mp3	0	0	0	
D	momo	momo.mp3	0	0	0	
D	munu	munu.mp3	0	0	0	
D	mumo	mumo.mp3	0	0	0	
D	mine	mine.mp3	0	0	0	
D	memi	memi.mp3	0	0	0	
D	popi	popi.mp3	1	1	0	
D	tupe	tupe.mp3	1	1	0	
D	nuni	nuni.mp3	1	1	0	
D	nenu	nenu.mp3	1	1	0	
D	mone	mone.mp3	1	1	0	
D	mino	mino.mp3	1	1	0	
D	peme	peme.mp3	1	0	1	
D	timi	timi.mp3	1	0	1	
D	noto	noto.mp3	1	0	1	
D	nipe	nipe.mp3	1	0	1	
D	mutu	mutu.mp3	1	0	1	
D	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
D	nono	nono.mp3	0	0	0	
D	nomu	nomu.mp3	0	0	0	
D	numu	numu.mp3	0	0	0	
D	nime	nime.mp3	0	0	0	
D	neni	neni.mp3	0	0	0	
D	momo	momo.mp3	0	0	0	
D	munu	munu.mp3	0	0	0	
D	mumo	mumo.mp3	0	0	0	
D	mine	mine.mp3	0	0	0	
D	memi	memi.mp3	0	0	0	
D	popi	popi.mp3	1	1	0	
D	tupe	tupe.mp3	1	1	0	
D	nuni	nuni.mp3	1	1	0	
D	nenu	nenu.mp3	1	1	0	
D	mone	mone.mp3	1	1	0	
D	mino	mino.mp3	1	1	0	
D	peme	peme.mp3	1	0	1	
D	timi	timi.mp3	1	0	1	
D	noto	noto.mp3	1	0	1	
D	nipe	nipe.mp3	1	0	1	
D	mutu	mutu.mp3	1	0	1	
D	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
D	nono	nono.mp3	0	0	0	
D	nomu	nomu.mp3	0	0	0	
D	numu	numu.mp3	0	0	0	
D	nime	nime.mp3	0	0	0	
D	neni	neni.mp3	0	0	0	
D	momo	momo.mp3	0	0	0	
D	munu	munu.mp3	0	0	0	
D	mumo	mumo.mp3	0	0	0	
D	mine	mine.mp3	0	0	0	
D	memi	memi.mp3	0	0	0	
D	popi	popi.mp3	1	1	0	
D	tupe	tupe.mp3	1	1	0	
D	nuni	nuni.mp3	1	1	0	
D	nenu	nenu.mp3	1	1	0	
D	mone	mone.mp3	1	1	0	
D	mino	mino.mp3	1	1	0	
D	peme	peme.mp3	1	0	1	
D	timi	timi.mp3	1	0	1	
D	noto	noto.mp3	1	0	1	
D	nipe	nipe.mp3	1	0	1	
D	mutu	mutu.mp3	1	0	1	
D	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
D	nono	nono.mp3	0	0	0	
D	nomu	nomu.mp3	0	0	0	
D	numu	numu.mp3	0	0	0	
D	nime	nime.mp3	0	0	0	
D	neni	neni.mp3	0	0	0	
D	momo	momo.mp3	0	0	0	
D	munu	munu.mp3	0	0	0	
D	mumo	mumo.mp3	0	0	0	
D	mine	mine.mp3	0	0	0	
D	memi	memi.mp3	0	0	0	
D	popi	popi.mp3	1	1	0	
D	tupe	tupe.mp3	1	1	0	
D	nuni	nuni.mp3	1	1	0	
D	nenu	nenu.mp3	1	1	0	
D	mone	mone.mp3	1	1	0	
D	mino	mino.mp3	1	1	0	
D	peme	peme.mp3	1	0	1	
D	timi	timi.mp3	1	0	1	
D	noto	noto.mp3	1	0	1	
D	nipe	nipe.mp3	1	0	1	
D	mutu	mutu.mp3	1	0	1	
D	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
D	nono	nono.mp3	0	0	0	
D	nomu	nomu.mp3	0	0	0	
D	numu	numu.mp3	0	0	0	
D	nime	nime.mp3	0	0	0	
D	neni	neni.mp3	0	0	0	
D	momo	momo.mp3	0	0	0	
D	munu	munu.mp3	0	0	0	
D	mumo	mumo.mp3	0	0	0	
D	mine	mine.mp3	0	0	0	
D	memi	memi.mp3	0	0	0	
D	popi	popi.mp3	1	1	0	
D	tupe	tupe.mp3	1	1	0	
D	nuni	nuni.mp3	1	1	0	
D	nenu	nenu.mp3	1	1	0	
D	mone	mone.mp3	1	1	0	
D	mino	mino.mp3	1	1	0	
D	peme	peme.mp3	1	0	1	
D	timi	timi.mp3	1	0	1	
D	noto	noto.mp3	1	0	1	
D	nipe	nipe.mp3	1	0	1	
D	mutu	mutu.mp3	1	0	1	
D	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
D	nono	nono.mp3	0	0	0	
D	nomu	nomu.mp3	0	0	0	
D	numu	numu.mp3	0	0	0	
D	nime	nime.mp3	0	0	0	
D	neni	neni.mp3	0	0	0	
D	momo	momo.mp3	0	0	0	
D	munu	munu.mp3	0	0	0	
D	mumo	mumo.mp3	0	0	0	
D	mine	mine.mp3	0	0	0	
D	memi	memi.mp3	0	0	0	
D	popi	popi.mp3	1	1	0	
D	tupe	tupe.mp3	1	1	0	
D	nuni	nuni.mp3	1	1	0	
D	nenu	nenu.mp3	1	1	0	
D	mone	mone.mp3	1	1	0	
D	mino	mino.mp3	1	1	0	
D	peme	peme.mp3	1	0	1	
D	timi	timi.mp3	1	0	1	
D	noto	noto.mp3	1	0	1	
D	nipe	nipe.mp3	1	0	1	
D	mutu	mutu.mp3	1	0	1	
D	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
D	nono	nono.mp3	0	0	0	
D	nomu	nomu.mp3	0	0	0	
D	numu	numu.mp3	0	0	0	
D	nime	nime.mp3	0	0	0	
D	neni	neni.mp3	0	0	0	
D	momo	momo.mp3	0	0	0	
D	munu	munu.mp3	0	0	0	
D	mumo	mumo.mp3	0	0	0	
D	mine	mine.mp3	0	0	0	
D	memi	memi.mp3	0	0	0	
D	popi	popi.mp3	1	1	0	
D	tupe	tupe.mp3	1	1	0	
D	nuni	nuni.mp3	1	1	0	
D	nenu	nenu.mp3	1	1	0	
D	mone	mone.mp3	1	1	0	
D	mino	mino.mp3	1	1	0	
D	peme	peme.mp3	1	0	1	
D	timi	timi.mp3	1	0	1	
D	noto	noto.mp3	1	0	1	
D	nipe	nipe.mp3	1	0	1	
D	mutu	mutu.mp3	1	0	1	
D	mepi	mepi.mp3	1	0	1	
D	potu	potu.mp3	0	0	0	
D	pupo	pupo.mp3	0	0	0	
D	pipi	pipi.mp3	0	0	0	
D	pite	pite.mp3	0	0	0	
D	pete	pete.mp3	0	0	0	
D	topu	topu.mp3	0	0	0	
D	tuto	tuto.mp3	0	0	0	
D	titi	titi.mp3	0	0	0	
D	tepe	tepe.mp3	0	0	0	
D	teti	teti.mp3	0	0	0	
